date,source,symbol,price_low,price_mid,price_high,currency,unit,price_low_usd_mt,price_mid_usd_mt,price_high_usd_mt
2024-11-26,Synthetic_Historical,hrc_uae,449.14141098139584,451.39840299637774,453.65539501135964,USD,mt,449.14141098139584,451.39840299637774,453.65539501135964
2024-11-27,Synthetic_Historical,hrc_uae,464.5281129059817,466.8624250311374,469.19673715629307,USD,mt,464.5281129059817,466.8624250311374,469.19673715629307
2024-11-28,Synthetic_Historical,hrc_uae,481.2316414248098,483.6498908792058,486.06814033360183,USD,mt,481.2316414248098,483.6498908792058,486.06814033360183
2024-11-29,Synthetic_Historical,hrc_uae,476.0792355333533,478.4715935008576,480.86395146836185,USD,mt,476.0792355333533,478.4715935008576,480.86395146836185
2024-11-30,Synthetic_Historical,hrc_uae,471.99889930760486,474.3707530729697,476.74260683833455,USD,mt,471.99889930760486,474.3707530729697,476.74260683833455
2024-12-01,Synthetic_Historical,hrc_uae,469.36200218564454,471.72060521170306,474.0792082377616,USD,mt,469.36200218564454,471.72060521170306,474.0792082377616
2024-12-02,Synthetic_Historical,hrc_uae,455.680005175544,457.96985444778295,460.2597037200219,USD,mt,455.680005175544,457.96985444778295,460.2597037200219
2024-12-03,Synthetic_Historical,hrc_uae,446.42945538448686,448.67281948189634,450.9161835793058,USD,mt,446.42945538448686,448.67281948189634,450.9161835793058
2024-12-04,Synthetic_Historical,hrc_uae,436.2939788903114,438.4864109450366,440.6788429997618,USD,mt,436.2939788903114,438.4864109450366,440.6788429997618
2024-12-05,Synthetic_Historical,hrc_uae,428.6197679074028,430.77363608784196,432.92750426828115,USD,mt,428.6197679074028,430.77363608784196,432.92750426828115
2024-12-06,Synthetic_Historical,hrc_uae,428.5719694297562,430.7255974168404,432.8792254039246,USD,mt,428.5719694297562,430.7255974168404,432.8792254039246
2024-12-07,Synthetic_Historical,hrc_uae,431.3236732164145,433.49112886071805,435.6585845050216,USD,mt,431.3236732164145,433.49112886071805,435.6585845050216
2024-12-08,Synthetic_Historical,hrc_uae,447.7651985366571,450.01527491121317,452.2653512857692,USD,mt,447.7651985366571,450.01527491121317,452.2653512857692
2024-12-09,Synthetic_Historical,hrc_uae,437.7076419178873,439.90717780692194,442.10671369595656,USD,mt,437.7076419178873,439.90717780692194,442.10671369595656
2024-12-10,Synthetic_Historical,hrc_uae,448.2685875807277,450.52119354847,452.77379951621236,USD,mt,448.2685875807277,450.52119354847,452.77379951621236
2024-12-11,Synthetic_Historical,hrc_uae,446.37277797704905,448.6158572633659,450.85893654968277,USD,mt,446.37277797704905,448.6158572633659,450.85893654968277
2024-12-12,Synthetic_Historical,hrc_uae,446.1905012855373,448.43266460858024,450.67482793162316,USD,mt,446.1905012855373,448.43266460858024,450.67482793162316
2024-12-13,Synthetic_Historical,hrc_uae,453.5418373447168,455.82094205499175,458.1000467652667,USD,mt,453.5418373447168,455.82094205499175,458.1000467652667
2024-12-14,Synthetic_Historical,hrc_uae,442.20533781411064,444.42747519006093,446.6496125660112,USD,mt,442.20533781411064,444.42747519006093,446.6496125660112
2024-12-15,Synthetic_Historical,hrc_uae,446.5212276456707,448.7650529102218,451.0088781747729,USD,mt,446.5212276456707,448.7650529102218,451.0088781747729
2024-12-16,Synthetic_Historical,hrc_uae,448.5939036375586,450.8481443593554,453.1023850811522,USD,mt,448.5939036375586,450.8481443593554,453.1023850811522
2024-12-17,Synthetic_Historical,hrc_uae,454.05834742000263,456.3400476582941,458.6217478965856,USD,mt,454.05834742000263,456.3400476582941,458.6217478965856
2024-12-18,Synthetic_Historical,hrc_uae,457.4110722792913,459.7096203811973,462.00816848310325,USD,mt,457.4110722792913,459.7096203811973,462.00816848310325
2024-12-19,Synthetic_Historical,hrc_uae,483.2885050913073,485.7170905440274,488.14567599674757,USD,mt,483.2885050913073,485.7170905440274,488.14567599674757
2024-12-20,Synthetic_Historical,hrc_uae,477.0069448550619,479.40396467845414,481.8009845018464,USD,mt,477.0069448550619,479.40396467845414,481.8009845018464
2024-12-21,Synthetic_Historical,hrc_uae,471.83678707318006,474.20782620420107,476.5788653352221,USD,mt,471.83678707318006,474.20782620420107,476.5788653352221
2024-12-22,Synthetic_Historical,hrc_uae,465.70990836379485,468.0501591595928,470.39040995539074,USD,mt,465.70990836379485,468.0501591595928,470.39040995539074
2024-12-23,Synthetic_Historical,hrc_uae,460.28779110538153,462.6007950807855,464.9137990561894,USD,mt,460.28779110538153,462.6007950807855,464.9137990561894
2024-12-24,Synthetic_Historical,hrc_uae,454.01505732386994,456.2965400239899,458.57802272410987,USD,mt,454.01505732386994,456.2965400239899,458.57802272410987
2024-12-25,Synthetic_Historical,hrc_uae,466.7337241366867,469.0791197353635,471.42451533404034,USD,mt,466.7337241366867,469.0791197353635,471.42451533404034
2024-12-26,Synthetic_Historical,hrc_uae,481.8601027334867,484.2815102849113,486.70291783633587,USD,mt,481.8601027334867,484.2815102849113,486.70291783633587
2024-12-27,Synthetic_Historical,hrc_uae,476.28256458108825,478.67594430260124,481.0693240241142,USD,mt,476.28256458108825,478.67594430260124,481.0693240241142
2024-12-28,Synthetic_Historical,hrc_uae,467.9853351305188,470.33702023167723,472.68870533283564,USD,mt,467.9853351305188,470.33702023167723,472.68870533283564
2024-12-29,Synthetic_Historical,hrc_uae,473.2446964076228,475.62281045992245,478.00092451222207,USD,mt,473.2446964076228,475.62281045992245,478.00092451222207
2024-12-30,Synthetic_Historical,hrc_uae,467.86067168020213,470.2117303318614,472.5627889835207,USD,mt,467.86067168020213,470.2117303318614,472.5627889835207
2024-12-31,Synthetic_Historical,hrc_uae,474.79959091952105,477.18551851208144,479.57144610464184,USD,mt,474.79959091952105,477.18551851208144,479.57144610464184
2025-01-01,Synthetic_Historical,hrc_uae,477.26738619082937,479.66571476465265,482.0640433384759,USD,mt,477.26738619082937,479.66571476465265,482.0640433384759
2025-01-02,Synthetic_Historical,hrc_uae,461.8647579948042,464.1856864269389,466.5066148590736,USD,mt,461.8647579948042,464.1856864269389,466.5066148590736
2025-01-03,Synthetic_Historical,hrc_uae,478.312725911609,480.7163074488533,483.1198889860976,USD,mt,478.312725911609,480.7163074488533,483.1198889860976
2025-01-04,Synthetic_Historical,hrc_uae,497.3427521104731,499.84196192007346,502.3411717296738,USD,mt,497.3427521104731,499.84196192007346,502.3411717296738
2025-01-05,Synthetic_Historical,hrc_uae,491.32745905625256,493.7964412625654,496.2654234688782,USD,mt,491.32745905625256,493.7964412625654,496.2654234688782
2025-01-06,Synthetic_Historical,hrc_uae,487.6518053379213,490.102316922534,492.55282850714667,USD,mt,487.6518053379213,490.102316922534,492.55282850714667
2025-01-07,Synthetic_Historical,hrc_uae,490.97882042577095,493.4460506791668,495.9132809325626,USD,mt,490.97882042577095,493.4460506791668,495.9132809325626
2025-01-08,Synthetic_Historical,hrc_uae,494.81001347119377,497.2964959509485,499.7829784307032,USD,mt,494.81001347119377,497.2964959509485,499.7829784307032
2025-01-09,Synthetic_Historical,hrc_uae,502.00977288162557,504.5324350569101,507.05509723219467,USD,mt,502.00977288162557,504.5324350569101,507.05509723219467
2025-01-10,Synthetic_Historical,hrc_uae,523.2623929315716,525.8918521925343,528.521311453497,USD,mt,523.2623929315716,525.8918521925343,528.521311453497
2025-01-11,Synthetic_Historical,hrc_uae,521.7720405818992,524.3940106350746,527.0159806882499,USD,mt,521.7720405818992,524.3940106350746,527.0159806882499
2025-01-12,Synthetic_Historical,hrc_uae,513.819381189757,516.401388130409,518.9833950710611,USD,mt,513.819381189757,516.401388130409,518.9833950710611
2025-01-13,Synthetic_Historical,hrc_uae,499.82358627876505,502.3352625917237,504.8469389046823,USD,mt,499.82358627876505,502.3352625917237,504.8469389046823
2025-01-14,Synthetic_Historical,hrc_uae,492.5676171080623,495.0428312643842,497.5180454207061,USD,mt,492.5676171080623,495.0428312643842,497.5180454207061
2025-01-15,Synthetic_Historical,hrc_uae,492.5651186698043,495.0403202711601,497.51552187251593,USD,mt,492.5651186698043,495.0403202711601,497.51552187251593
2025-01-16,Synthetic_Historical,hrc_uae,511.56417158837127,514.1348458174585,516.7055200465459,USD,mt,511.56417158837127,514.1348458174585,516.7055200465459
2025-01-17,Synthetic_Historical,hrc_uae,506.51946207291104,509.06478600292564,511.61010993294025,USD,mt,506.51946207291104,509.06478600292564,511.61010993294025
2025-01-18,Synthetic_Historical,hrc_uae,509.1810849315685,511.7397838508226,514.2984827700767,USD,mt,509.1810849315685,511.7397838508226,514.2984827700767
2025-01-19,Synthetic_Historical,hrc_uae,509.342358359455,511.9018676979447,514.4613770364344,USD,mt,509.342358359455,511.9018676979447,514.4613770364344
2025-01-20,Synthetic_Historical,hrc_uae,522.028167419817,524.6514245425296,527.2746816652423,USD,mt,522.028167419817,524.6514245425296,527.2746816652423
2025-01-21,Synthetic_Historical,hrc_uae,548.6287864950248,551.3857150703767,554.1426436457286,USD,mt,548.6287864950248,551.3857150703767,554.1426436457286
2025-01-22,Synthetic_Historical,hrc_uae,543.4320248197146,546.1628390147885,548.8936532098624,USD,mt,543.4320248197146,546.1628390147885,548.8936532098624
2025-01-23,Synthetic_Historical,hrc_uae,538.6627646773558,541.369612741061,544.0764608047663,USD,mt,538.6627646773558,541.369612741061,544.0764608047663
2025-01-24,Synthetic_Historical,hrc_uae,549.8360859883273,552.5990813953039,555.3620768022804,USD,mt,549.8360859883273,552.5990813953039,555.3620768022804
2025-01-25,Synthetic_Historical,hrc_uae,557.2390695347686,560.0392658640891,562.8394621934095,USD,mt,557.2390695347686,560.0392658640891,562.8394621934095
2025-01-26,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-01-27,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-01-28,Synthetic_Historical,hrc_uae,560.5058649895126,563.3224773763945,566.1390897632765,USD,mt,560.5058649895126,563.3224773763945,566.1390897632765
2025-01-29,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-01-30,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-01-31,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-01,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-02,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-03,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-04,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-05,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-06,Synthetic_Historical,hrc_uae,562.462416014563,565.2888603161438,568.1153046177245,USD,mt,562.462416014563,565.2888603161438,568.1153046177245
2025-02-07,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-08,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-09,Synthetic_Historical,hrc_uae,555.6896304585991,558.4820406619087,561.2744508652183,USD,mt,555.6896304585991,558.4820406619087,561.2744508652183
2025-02-10,Synthetic_Historical,hrc_uae,559.7609753212548,562.5738445439747,565.3867137666946,USD,mt,559.7609753212548,562.5738445439747,565.3867137666946
2025-02-11,Synthetic_Historical,hrc_uae,555.9033713930158,558.6968556713728,561.4903399497297,USD,mt,555.9033713930158,558.6968556713728,561.4903399497297
2025-02-12,Synthetic_Historical,hrc_uae,556.4286352933178,559.2247590887616,562.0208828842054,USD,mt,556.4286352933178,559.2247590887616,562.0208828842054
2025-02-13,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-14,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-15,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-16,Synthetic_Historical,hrc_uae,550.0027447691429,552.76657765743,555.5304105457172,USD,mt,550.0027447691429,552.76657765743,555.5304105457172
2025-02-17,Synthetic_Historical,hrc_uae,557.9575601276445,560.7613669624567,563.5651737972689,USD,mt,557.9575601276445,560.7613669624567,563.5651737972689
2025-02-18,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-19,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-20,Synthetic_Historical,hrc_uae,560.9157676479127,563.7344398471485,566.5531120463842,USD,mt,560.9157676479127,563.7344398471485,566.5531120463842
2025-02-21,Synthetic_Historical,hrc_uae,563.3632702893575,566.1942414968418,569.025212704326,USD,mt,563.3632702893575,566.1942414968418,569.025212704326
2025-02-22,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-23,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-24,Synthetic_Historical,hrc_uae,563.097317898474,565.9269526617829,568.7565874250919,USD,mt,563.097317898474,565.9269526617829,568.7565874250919
2025-02-25,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-26,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-27,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-02-28,Synthetic_Historical,hrc_uae,559.4170402492097,562.2281811549846,565.0393220607594,USD,mt,559.4170402492097,562.2281811549846,565.0393220607594
2025-03-01,Synthetic_Historical,hrc_uae,561.546237195304,564.3680775832202,567.1899179711363,USD,mt,561.546237195304,564.3680775832202,567.1899179711363
2025-03-02,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-03-03,Synthetic_Historical,hrc_uae,553.3627103464206,556.1434274838398,558.924144621259,USD,mt,553.3627103464206,556.1434274838398,558.924144621259
2025-03-04,Synthetic_Historical,hrc_uae,554.833377299035,557.6214847226482,560.4095921462615,USD,mt,554.833377299035,557.6214847226482,560.4095921462615
2025-03-05,Synthetic_Historical,hrc_uae,547.6339578655094,550.3858873020195,553.1378167385295,USD,mt,547.6339578655094,550.3858873020195,553.1378167385295
2025-03-06,Synthetic_Historical,hrc_uae,560.1321259687146,562.9468602700649,565.7615945714152,USD,mt,560.1321259687146,562.9468602700649,565.7615945714152
2025-03-07,Synthetic_Historical,hrc_uae,544.3588239325384,547.0942954095863,549.8297668866342,USD,mt,544.3588239325384,547.0942954095863,549.8297668866342
2025-03-08,Synthetic_Historical,hrc_uae,538.6036861802436,541.310237367079,544.0167885539145,USD,mt,538.6036861802436,541.310237367079,544.0167885539145
2025-03-09,Synthetic_Historical,hrc_uae,542.5741471952051,545.3006504474423,548.0271536996795,USD,mt,542.5741471952051,545.3006504474423,548.0271536996795
2025-03-10,Synthetic_Historical,hrc_uae,558.892234736674,561.7007384288181,564.5092421209622,USD,mt,558.892234736674,561.7007384288181,564.5092421209622
2025-03-11,Synthetic_Historical,hrc_uae,558.2405357351278,561.0457645579173,563.8509933807069,USD,mt,558.2405357351278,561.0457645579173,563.8509933807069
2025-03-12,Synthetic_Historical,hrc_uae,552.4914056556548,555.2677443775425,558.0440830994302,USD,mt,552.4914056556548,555.2677443775425,558.0440830994302
2025-03-13,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-03-14,Synthetic_Historical,hrc_uae,548.891262904652,551.6495104569367,554.4077580092214,USD,mt,548.891262904652,551.6495104569367,554.4077580092214
2025-03-15,Synthetic_Historical,hrc_uae,526.0272345815637,528.6705875191594,531.3139404567552,USD,mt,526.0272345815637,528.6705875191594,531.3139404567552
2025-03-16,Synthetic_Historical,hrc_uae,530.5925430544255,533.2588372406286,535.9251314268317,USD,mt,530.5925430544255,533.2588372406286,535.9251314268317
2025-03-17,Synthetic_Historical,hrc_uae,525.3539555835723,527.9939252096204,530.6338948356686,USD,mt,525.3539555835723,527.9939252096204,530.6338948356686
2025-03-18,Synthetic_Historical,hrc_uae,514.7085367375215,517.295011796504,519.8814868554865,USD,mt,514.7085367375215,517.295011796504,519.8814868554865
2025-03-19,Synthetic_Historical,hrc_uae,522.0383742570577,524.6616826704097,527.2849910837617,USD,mt,522.0383742570577,524.6616826704097,527.2849910837617
2025-03-20,Synthetic_Historical,hrc_uae,524.5292612857193,527.1650867193158,529.8009121529124,USD,mt,524.5292612857193,527.1650867193158,529.8009121529124
2025-03-21,Synthetic_Historical,hrc_uae,518.6113715966401,521.2174588910956,523.8235461855511,USD,mt,518.6113715966401,521.2174588910956,523.8235461855511
2025-03-22,Synthetic_Historical,hrc_uae,505.23766557780226,507.77654831939924,510.3154310609962,USD,mt,505.23766557780226,507.77654831939924,510.3154310609962
2025-03-23,Synthetic_Historical,hrc_uae,514.2391299383377,516.8232461691836,519.4073624000295,USD,mt,514.2391299383377,516.8232461691836,519.4073624000295
2025-03-24,Synthetic_Historical,hrc_uae,520.9208971093543,523.5385900596526,526.1562830099509,USD,mt,520.9208971093543,523.5385900596526,526.1562830099509
2025-03-25,Synthetic_Historical,hrc_uae,519.8020729945101,522.4141437130755,525.0262144316409,USD,mt,519.8020729945101,522.4141437130755,525.0262144316409
2025-03-26,Synthetic_Historical,hrc_uae,538.906548139824,541.6146212460543,544.3226943522845,USD,mt,538.906548139824,541.6146212460543,544.3226943522845
2025-03-27,Synthetic_Historical,hrc_uae,527.6748855249651,530.3265181155429,532.9781507061206,USD,mt,527.6748855249651,530.3265181155429,532.9781507061206
2025-03-28,Synthetic_Historical,hrc_uae,511.69885834126757,514.2702093882086,516.8415604351496,USD,mt,511.69885834126757,514.2702093882086,516.8415604351496
2025-03-29,Synthetic_Historical,hrc_uae,504.38175183187496,506.91633349937183,509.4509151668687,USD,mt,504.38175183187496,506.91633349937183,509.4509151668687
2025-03-30,Synthetic_Historical,hrc_uae,503.77610909432553,506.30764733098044,508.83918556763535,USD,mt,503.77610909432553,506.30764733098044,508.83918556763535
2025-03-31,Synthetic_Historical,hrc_uae,506.16580255211585,508.7093492986089,511.252896045102,USD,mt,506.16580255211585,508.7093492986089,511.252896045102
2025-04-01,Synthetic_Historical,hrc_uae,503.5081578785658,506.0383496266993,508.5685413748328,USD,mt,503.5081578785658,506.0383496266993,508.5685413748328
2025-04-02,Synthetic_Historical,hrc_uae,507.010564307391,509.55835608783013,512.1061478682693,USD,mt,507.010564307391,509.55835608783013,512.1061478682693
2025-04-03,Synthetic_Historical,hrc_uae,493.83034822718844,496.3119077660185,498.7934673048486,USD,mt,493.83034822718844,496.3119077660185,498.7934673048486
2025-04-04,Synthetic_Historical,hrc_uae,508.66638842088685,511.2225009255144,513.778613430142,USD,mt,508.66638842088685,511.2225009255144,513.778613430142
2025-04-05,Synthetic_Historical,hrc_uae,507.62750249737417,510.1783944697228,512.7292864420714,USD,mt,507.62750249737417,510.1783944697228,512.7292864420714
2025-04-06,Synthetic_Historical,hrc_uae,519.0513399457997,521.659638136482,524.2679363271644,USD,mt,519.0513399457997,521.659638136482,524.2679363271644
2025-04-07,Synthetic_Historical,hrc_uae,522.4125714850923,525.0377602865249,527.6629490879575,USD,mt,522.4125714850923,525.0377602865249,527.6629490879575
2025-04-08,Synthetic_Historical,hrc_uae,526.950634433825,529.5986275716834,532.2466207095418,USD,mt,526.950634433825,529.5986275716834,532.2466207095418
2025-04-09,Synthetic_Historical,hrc_uae,532.6550037814318,535.3316620918912,538.0083204023506,USD,mt,532.6550037814318,535.3316620918912,538.0083204023506
2025-04-10,Synthetic_Historical,hrc_uae,537.0814704695825,539.7803723312387,542.4792741928949,USD,mt,537.0814704695825,539.7803723312387,542.4792741928949
2025-04-11,Synthetic_Historical,hrc_uae,543.5269010039802,546.2581919637993,548.9894829236183,USD,mt,543.5269010039802,546.2581919637993,548.9894829236183
2025-04-12,Synthetic_Historical,hrc_uae,557.1009357743469,559.9004379641677,562.6999401539886,USD,mt,557.1009357743469,559.9004379641677,562.6999401539886
2025-04-13,Synthetic_Historical,hrc_uae,558.8894586356258,561.6979483775134,564.506438119401,USD,mt,558.8894586356258,561.6979483775134,564.506438119401
2025-04-14,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-04-15,Synthetic_Historical,hrc_uae,562.7351285087211,565.5629432248453,568.3907579409695,USD,mt,562.7351285087211,565.5629432248453,568.3907579409695
2025-04-16,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-04-17,Synthetic_Historical,hrc_uae,556.6180595836296,559.4151352599292,562.2122109362289,USD,mt,556.6180595836296,559.4151352599292,562.2122109362289
2025-04-18,Synthetic_Historical,hrc_uae,563.9403308409949,566.7742018502461,569.6080728594973,USD,mt,563.9403308409949,566.7742018502461,569.6080728594973
2025-04-19,Synthetic_Historical,hrc_uae,563.2164631720307,566.0466966553072,568.8769301385837,USD,mt,563.2164631720307,566.0466966553072,568.8769301385837
2025-04-20,Synthetic_Historical,hrc_uae,548.0248705179272,550.7787643396254,553.5326581613235,USD,mt,548.0248705179272,550.7787643396254,553.5326581613235
2025-04-21,Synthetic_Historical,hrc_uae,549.0337289149066,551.7926923767906,554.5516558386745,USD,mt,549.0337289149066,551.7926923767906,554.5516558386745
2025-04-22,Synthetic_Historical,hrc_uae,541.6208458501118,544.3425586433284,547.064271436545,USD,mt,541.6208458501118,544.3425586433284,547.064271436545
2025-04-23,Synthetic_Historical,hrc_uae,550.0218822161744,552.7858112725371,555.5497403288998,USD,mt,550.0218822161744,552.7858112725371,555.5497403288998
2025-04-24,Synthetic_Historical,hrc_uae,542.8880637013632,545.6161444234806,548.344225145598,USD,mt,542.8880637013632,545.6161444234806,548.344225145598
2025-04-25,Synthetic_Historical,hrc_uae,537.8925868390633,540.5955646623752,543.2985424856871,USD,mt,537.8925868390633,540.5955646623752,543.2985424856871
2025-04-26,Synthetic_Historical,hrc_uae,517.881325424314,520.4837441450392,523.0861628657643,USD,mt,517.881325424314,520.4837441450392,523.0861628657643
2025-04-27,Synthetic_Historical,hrc_uae,512.8060136344214,515.3829282758004,517.9598429171793,USD,mt,512.8060136344214,515.3829282758004,517.9598429171793
2025-04-28,Synthetic_Historical,hrc_uae,487.22278824501035,489.6711439648345,492.1194996846587,USD,mt,487.22278824501035,489.6711439648345,492.1194996846587
2025-04-29,Synthetic_Historical,hrc_uae,470.36550466416503,472.7291504162463,475.09279616832754,USD,mt,470.36550466416503,472.7291504162463,475.09279616832754
2025-04-30,Synthetic_Historical,hrc_uae,477.8759931132092,480.27738001327555,482.6787669133419,USD,mt,477.8759931132092,480.27738001327555,482.6787669133419
2025-05-01,Synthetic_Historical,hrc_uae,485.64264978768415,488.0830651132504,490.5234804388167,USD,mt,485.64264978768415,488.0830651132504,490.5234804388167
2025-05-02,Synthetic_Historical,hrc_uae,489.6548438095504,492.11542091412105,494.5759980186917,USD,mt,489.6548438095504,492.11542091412105,494.5759980186917
2025-05-03,Synthetic_Historical,hrc_uae,479.18122561207116,481.58917146941826,483.99711732676536,USD,mt,479.18122561207116,481.58917146941826,483.99711732676536
2025-05-04,Synthetic_Historical,hrc_uae,478.2583362037025,480.6616444258317,483.06495264796087,USD,mt,478.2583362037025,480.6616444258317,483.06495264796087
2025-05-05,Synthetic_Historical,hrc_uae,477.786602851531,480.1875405543025,482.588478257074,USD,mt,477.786602851531,480.1875405543025,482.588478257074
2025-05-06,Synthetic_Historical,hrc_uae,465.30054742574157,467.63874113139855,469.9769348370555,USD,mt,465.30054742574157,467.63874113139855,469.9769348370555
2025-05-07,Synthetic_Historical,hrc_uae,480.48352887169284,482.89801896652546,485.31250906135807,USD,mt,480.48352887169284,482.89801896652546,485.31250906135807
2025-05-08,Synthetic_Historical,hrc_uae,489.1499219405456,491.60796174929203,494.06600155803847,USD,mt,489.1499219405456,491.60796174929203,494.06600155803847
2025-05-09,Synthetic_Historical,hrc_uae,486.38905753833905,488.8332236566222,491.2773897749053,USD,mt,486.38905753833905,488.8332236566222,491.2773897749053
2025-05-10,Synthetic_Historical,hrc_uae,486.19823321093304,488.641440412998,491.084647615063,USD,mt,486.19823321093304,488.641440412998,491.084647615063
2025-05-11,Synthetic_Historical,hrc_uae,487.88761976297627,490.3393163446998,492.7910129264233,USD,mt,487.88761976297627,490.3393163446998,492.7910129264233
2025-05-12,Synthetic_Historical,hrc_uae,466.1739912418092,468.516574112371,470.85915698293286,USD,mt,466.1739912418092,468.516574112371,470.85915698293286
2025-05-13,Synthetic_Historical,hrc_uae,463.11296607273846,465.44016690727483,467.7673677418112,USD,mt,463.11296607273846,465.44016690727483,467.7673677418112
2025-05-14,Synthetic_Historical,hrc_uae,455.5242703301196,457.81333701519554,460.1024037002715,USD,mt,455.5242703301196,457.81333701519554,460.1024037002715
2025-05-15,Synthetic_Historical,hrc_uae,444.6055255878858,446.8397242089304,449.07392282997506,USD,mt,444.6055255878858,446.8397242089304,449.07392282997506
2025-05-16,Synthetic_Historical,hrc_uae,441.1721116512766,443.38905693595643,445.60600222063624,USD,mt,441.1721116512766,443.38905693595643,445.60600222063624
2025-05-17,Synthetic_Historical,hrc_uae,459.3470553742981,461.65533203447046,463.9636086946428,USD,mt,459.3470553742981,461.65533203447046,463.9636086946428
2025-05-18,Synthetic_Historical,hrc_uae,465.4871868459142,467.82631843810475,470.1654500302953,USD,mt,465.4871868459142,467.82631843810475,470.1654500302953
2025-05-19,Synthetic_Historical,hrc_uae,459.01888590521287,461.3255134725757,463.6321410399386,USD,mt,459.01888590521287,461.3255134725757,463.6321410399386
2025-05-20,Synthetic_Historical,hrc_uae,464.43711234394385,466.77096717984307,469.1048220157423,USD,mt,464.43711234394385,466.77096717984307,469.1048220157423
2025-05-21,Synthetic_Historical,hrc_uae,478.4460050006232,480.85025628203334,483.2545075634435,USD,mt,478.4460050006232,480.85025628203334,483.2545075634435
2025-05-22,Synthetic_Historical,hrc_uae,487.5130645545496,489.96287894929605,492.4126933440425,USD,mt,487.5130645545496,489.96287894929605,492.4126933440425
2025-05-23,Synthetic_Historical,hrc_uae,487.5803568089613,490.03050935574004,492.48066190251876,USD,mt,487.5803568089613,490.03050935574004,492.48066190251876
