date,source,symbol,price_low,price_mid,price_high,currency,unit,price_low_usd_mt,price_mid_usd_mt,price_high_usd_mt,description
2024-09-01,Synthetic_External,scrap_hms_cfr_turkey,409.35136681058265,411.40840885485693,413.4654508991312,USD,USD/mt,409.35136681058265,411.40840885485693,413.4654508991312,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-02,Synthetic_External,scrap_hms_cfr_turkey,418.91488355047653,421.0199834678156,423.1250833851547,USD,USD/mt,418.91488355047653,421.0199834678156,423.1250833851547,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-03,Synthetic_External,scrap_hms_cfr_turkey,407.9453754527228,409.99535221379176,412.0453289748607,USD,USD/mt,407.9453754527228,409.99535221379176,412.0453289748607,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-04,Synthetic_External,scrap_hms_cfr_turkey,408.6331572996873,410.686590250942,412.7400232021967,USD,USD/mt,408.6331572996873,410.686590250942,412.7400232021967,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-05,Synthetic_External,scrap_hms_cfr_turkey,398.61176722087663,400.6148414280167,402.61791563515675,USD,USD/mt,398.61176722087663,400.6148414280167,402.61791563515675,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-06,Synthetic_External,scrap_hms_cfr_turkey,401.10847801411137,403.1240985066446,405.13971899917783,USD,USD/mt,401.10847801411137,403.1240985066446,405.13971899917783,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-07,Synthetic_External,scrap_hms_cfr_turkey,391.41660065955034,393.38351825080434,395.35043584205835,USD,USD/mt,391.41660065955034,393.38351825080434,395.35043584205835,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-08,Synthetic_External,scrap_hms_cfr_turkey,386.893392236166,388.83758013685025,390.7817680375345,USD,USD/mt,386.893392236166,388.83758013685025,390.7817680375345,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-09,Synthetic_External,scrap_hms_cfr_turkey,376.14780788779933,378.03799787718526,379.9281878665712,USD,USD/mt,376.14780788779933,378.03799787718526,379.9281878665712,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-10,Synthetic_External,scrap_hms_cfr_turkey,382.8600828961539,384.78400291070744,386.70792292526096,USD,USD/mt,382.8600828961539,384.78400291070744,386.70792292526096,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-11,Synthetic_External,scrap_hms_cfr_turkey,391.7747810778126,393.7434985706659,395.71221606351924,USD,USD/mt,391.7747810778126,393.7434985706659,395.71221606351924,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-12,Synthetic_External,scrap_hms_cfr_turkey,389.11206416241265,391.0674011682539,393.0227381740952,USD,USD/mt,389.11206416241265,391.0674011682539,393.0227381740952,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-13,Synthetic_External,scrap_hms_cfr_turkey,389.34638491040397,391.3028994074412,393.25941390447844,USD,USD/mt,389.34638491040397,391.3028994074412,393.25941390447844,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-14,Synthetic_External,scrap_hms_cfr_turkey,373.8307994790066,375.7093462100569,377.58789294110716,USD,USD/mt,373.8307994790066,375.7093462100569,377.58789294110716,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-15,Synthetic_External,scrap_hms_cfr_turkey,370.49565799348835,372.3574452195863,374.2192324456842,USD,USD/mt,370.49565799348835,372.3574452195863,374.2192324456842,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-16,Synthetic_External,scrap_hms_cfr_turkey,369.8098169871118,371.66815777599174,373.5264985648717,USD,USD/mt,369.8098169871118,371.66815777599174,373.5264985648717,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-17,Synthetic_External,scrap_hms_cfr_turkey,397.43360332981786,399.43075711539484,401.4279109009718,USD,USD/mt,397.43360332981786,399.43075711539484,401.4279109009718,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-18,Synthetic_External,scrap_hms_cfr_turkey,385.50801924328437,387.44524547063753,389.3824716979907,USD,USD/mt,385.50801924328437,387.44524547063753,389.3824716979907,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-19,Synthetic_External,scrap_hms_cfr_turkey,400.8869684773778,402.90147585666114,404.91598323594445,USD,USD/mt,400.8869684773778,402.90147585666114,404.91598323594445,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-20,Synthetic_External,scrap_hms_cfr_turkey,411.319656885223,413.386589834395,415.453522783567,USD,USD/mt,411.319656885223,413.386589834395,415.453522783567,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-21,Synthetic_External,scrap_hms_cfr_turkey,414.1685298431605,416.24977873684475,418.331027630529,USD,USD/mt,414.1685298431605,416.24977873684475,418.331027630529,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-22,Synthetic_External,scrap_hms_cfr_turkey,432.68506063120907,434.8593574183006,437.0336542053921,USD,USD/mt,432.68506063120907,434.8593574183006,437.0336542053921,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-23,Synthetic_External,scrap_hms_cfr_turkey,436.514882871104,438.70842499608443,440.90196712106484,USD,USD/mt,436.514882871104,438.70842499608443,440.90196712106484,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-24,Synthetic_External,scrap_hms_cfr_turkey,440.53127618731577,442.7450011932822,444.9587261992486,USD,USD/mt,440.53127618731577,442.7450011932822,444.9587261992486,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-25,Synthetic_External,scrap_hms_cfr_turkey,439.86680845344796,442.07719442557584,444.2875803977037,USD,USD/mt,439.86680845344796,442.07719442557584,444.2875803977037,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-26,Synthetic_External,scrap_hms_cfr_turkey,452.7369776519042,455.01203784110976,457.2870980303153,USD,USD/mt,452.7369776519042,455.01203784110976,457.2870980303153,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-27,Synthetic_External,scrap_hms_cfr_turkey,464.2661881663688,466.59918408680284,468.93218000723687,USD,USD/mt,464.2661881663688,466.59918408680284,468.93218000723687,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-28,Synthetic_External,scrap_hms_cfr_turkey,457.55213272455705,459.85138967292164,462.1506466212862,USD,USD/mt,457.55213272455705,459.85138967292164,462.1506466212862,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-29,Synthetic_External,scrap_hms_cfr_turkey,443.49438449364163,445.72299949109714,447.95161448855265,USD,USD/mt,443.49438449364163,445.72299949109714,447.95161448855265,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-09-30,Synthetic_External,scrap_hms_cfr_turkey,441.2713302107983,443.4887740812043,445.70621795161037,USD,USD/mt,441.2713302107983,443.4887740812043,445.70621795161037,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-01,Synthetic_External,scrap_hms_cfr_turkey,432.72729908486787,434.90180812549534,437.0763171661228,USD,USD/mt,432.72729908486787,434.90180812549534,437.0763171661228,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-02,Synthetic_External,scrap_hms_cfr_turkey,431.9938180145427,434.16464122064593,436.3354644267492,USD,USD/mt,431.9938180145427,434.16464122064593,436.3354644267492,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-03,Synthetic_External,scrap_hms_cfr_turkey,445.0522059109308,447.28864915671437,449.52509240249793,USD,USD/mt,445.0522059109308,447.28864915671437,449.52509240249793,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-04,Synthetic_External,scrap_hms_cfr_turkey,440.1577475135332,442.36959549098816,444.5814434684431,USD,USD/mt,440.1577475135332,442.36959549098816,444.5814434684431,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-05,Synthetic_External,scrap_hms_cfr_turkey,439.66129278914315,441.87064601923936,444.0799992493356,USD,USD/mt,439.66129278914315,441.87064601923936,444.0799992493356,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-06,Synthetic_External,scrap_hms_cfr_turkey,440.23935188036324,442.4516099300133,444.6638679796634,USD,USD/mt,440.23935188036324,442.4516099300133,444.6638679796634,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-07,Synthetic_External,scrap_hms_cfr_turkey,449.19903121114487,451.45631277501997,453.71359433889506,USD,USD/mt,449.19903121114487,451.45631277501997,453.71359433889506,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-08,Synthetic_External,scrap_hms_cfr_turkey,425.36422697642195,427.50173565469544,429.63924433296893,USD,USD/mt,425.36422697642195,427.50173565469544,429.63924433296893,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-09,Synthetic_External,scrap_hms_cfr_turkey,418.9159333764658,421.02103856931234,423.1261437621589,USD,USD/mt,418.9159333764658,421.02103856931234,423.1261437621589,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-10,Synthetic_External,scrap_hms_cfr_turkey,421.141433792902,423.2577224049266,425.3740110169512,USD,USD/mt,421.141433792902,423.2577224049266,425.3740110169512,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-11,Synthetic_External,scrap_hms_cfr_turkey,433.8507556693799,436.0309102204823,438.21106477158474,USD,USD/mt,433.8507556693799,436.0309102204823,438.21106477158474,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-12,Synthetic_External,scrap_hms_cfr_turkey,428.636360171211,430.79031172986026,432.94426328850955,USD,USD/mt,428.636360171211,430.79031172986026,432.94426328850955,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-13,Synthetic_External,scrap_hms_cfr_turkey,408.7549382214931,410.808983137179,412.8630280528649,USD,USD/mt,408.7549382214931,410.808983137179,412.8630280528649,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-14,Synthetic_External,scrap_hms_cfr_turkey,415.3315474996209,417.4186407031366,419.50573390665227,USD,USD/mt,415.3315474996209,417.4186407031366,419.50573390665227,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-15,Synthetic_External,scrap_hms_cfr_turkey,408.61417339134624,410.6675109460766,412.720848500807,USD,USD/mt,408.61417339134624,410.6675109460766,412.720848500807,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-16,Synthetic_External,scrap_hms_cfr_turkey,396.02867028190326,398.01876410241533,400.0088579229274,USD,USD/mt,396.02867028190326,398.01876410241533,400.0088579229274,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-17,Synthetic_External,scrap_hms_cfr_turkey,389.43940292333946,391.39638484757734,393.3533667718152,USD,USD/mt,389.43940292333946,391.39638484757734,393.3533667718152,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-18,Synthetic_External,scrap_hms_cfr_turkey,387.51643721450523,389.4637559944776,391.41107477444996,USD,USD/mt,387.51643721450523,389.4637559944776,391.41107477444996,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-19,Synthetic_External,scrap_hms_cfr_turkey,381.1461207550333,383.0614278945058,384.97673503397834,USD,USD/mt,381.1461207550333,383.0614278945058,384.97673503397834,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-20,Synthetic_External,scrap_hms_cfr_turkey,357.8178761962251,359.6159559761056,361.41403575598616,USD,USD/mt,357.8178761962251,359.6159559761056,361.41403575598616,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-21,Synthetic_External,scrap_hms_cfr_turkey,367.37299211755624,369.2190875553329,371.0651829931096,USD,USD/mt,367.37299211755624,369.2190875553329,371.0651829931096,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-22,Synthetic_External,scrap_hms_cfr_turkey,380.9371605615767,382.85141764982586,384.765674738075,USD,USD/mt,380.9371605615767,382.85141764982586,384.765674738075,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-23,Synthetic_External,scrap_hms_cfr_turkey,387.90128210096856,389.8505347748428,391.79978744871704,USD,USD/mt,387.90128210096856,389.8505347748428,391.79978744871704,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-24,Synthetic_External,scrap_hms_cfr_turkey,375.91104813356725,377.8000483754445,379.6890486173217,USD,USD/mt,375.91104813356725,377.8000483754445,379.6890486173217,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-25,Synthetic_External,scrap_hms_cfr_turkey,373.8468198113245,375.7254470465573,377.6040742817901,USD,USD/mt,373.8468198113245,375.7254470465573,377.6040742817901,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-26,Synthetic_External,scrap_hms_cfr_turkey,373.85399063285956,375.7326539023714,377.61131717188323,USD,USD/mt,373.85399063285956,375.7326539023714,377.61131717188323,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-27,Synthetic_External,scrap_hms_cfr_turkey,380.2808455919843,382.1918046150596,384.1027636381349,USD,USD/mt,380.2808455919843,382.1918046150596,384.1027636381349,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-28,Synthetic_External,scrap_hms_cfr_turkey,387.44992301247964,389.3969075502308,391.343892087982,USD,USD/mt,387.44992301247964,389.3969075502308,391.343892087982,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-29,Synthetic_External,scrap_hms_cfr_turkey,379.7621203257761,381.6704726892222,383.5788250526683,USD,USD/mt,379.7621203257761,381.6704726892222,383.5788250526683,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-30,Synthetic_External,scrap_hms_cfr_turkey,380.7282252114529,382.6414323733195,384.5546395351861,USD,USD/mt,380.7282252114529,382.6414323733195,384.5546395351861,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-10-31,Synthetic_External,scrap_hms_cfr_turkey,385.6762450284899,387.6143166115477,389.55238819460544,USD,USD/mt,385.6762450284899,387.6143166115477,389.55238819460544,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-01,Synthetic_External,scrap_hms_cfr_turkey,401.2106278689893,403.2267616773762,405.2428954857631,USD,USD/mt,401.2106278689893,403.2267616773762,405.2428954857631,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-02,Synthetic_External,scrap_hms_cfr_turkey,408.7885163941486,410.84273004437046,412.8969436945923,USD,USD/mt,408.7885163941486,410.84273004437046,412.8969436945923,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-03,Synthetic_External,scrap_hms_cfr_turkey,417.2673186535417,419.36413935029316,421.46096004704464,USD,USD/mt,417.2673186535417,419.36413935029316,421.46096004704464,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-04,Synthetic_External,scrap_hms_cfr_turkey,418.2778755270137,420.37977439900874,422.4816732710038,USD,USD/mt,418.2778755270137,420.37977439900874,422.4816732710038,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-05,Synthetic_External,scrap_hms_cfr_turkey,433.35126961042045,435.5289141813271,437.7065587522337,USD,USD/mt,433.35126961042045,435.5289141813271,437.7065587522337,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-06,Synthetic_External,scrap_hms_cfr_turkey,437.82532013807463,440.02544737494935,442.2255746118241,USD,USD/mt,437.82532013807463,440.02544737494935,442.2255746118241,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-07,Synthetic_External,scrap_hms_cfr_turkey,428.837208911159,430.9921697599588,433.14713060875863,USD,USD/mt,428.837208911159,430.9921697599588,433.14713060875863,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-08,Synthetic_External,scrap_hms_cfr_turkey,443.84965577523457,446.0800560555121,448.31045633578964,USD,USD/mt,443.84965577523457,446.0800560555121,448.31045633578964,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-09,Synthetic_External,scrap_hms_cfr_turkey,451.3910496598305,453.6593463917895,455.92764312374845,USD,USD/mt,451.3910496598305,453.6593463917895,455.92764312374845,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-10,Synthetic_External,scrap_hms_cfr_turkey,446.84664739520423,449.09210793487864,451.33756847455305,USD,USD/mt,446.84664739520423,449.09210793487864,451.33756847455305,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-11,Synthetic_External,scrap_hms_cfr_turkey,441.9204763364782,444.1411822477168,446.3618881589554,USD,USD/mt,441.9204763364782,444.1411822477168,446.3618881589554,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-12,Synthetic_External,scrap_hms_cfr_turkey,445.22251403262675,447.4598130981173,449.69711216360787,USD,USD/mt,445.22251403262675,447.4598130981173,449.69711216360787,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-13,Synthetic_External,scrap_hms_cfr_turkey,450.29440490677314,452.55719086107854,454.81997681538394,USD,USD/mt,450.29440490677314,452.55719086107854,454.81997681538394,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-14,Synthetic_External,scrap_hms_cfr_turkey,452.5529663012819,454.8271018103336,457.1012373193853,USD,USD/mt,452.5529663012819,454.8271018103336,457.1012373193853,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-15,Synthetic_External,scrap_hms_cfr_turkey,456.02392756166734,458.31550508710285,460.60708261253836,USD,USD/mt,456.02392756166734,458.31550508710285,460.60708261253836,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-16,Synthetic_External,scrap_hms_cfr_turkey,474.2141765112864,476.5971623229009,478.9801481345154,USD,USD/mt,474.2141765112864,476.5971623229009,478.9801481345154,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-17,Synthetic_External,scrap_hms_cfr_turkey,485.7493284627067,488.19027986201684,490.63123126132695,USD,USD/mt,485.7493284627067,488.19027986201684,490.63123126132695,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-18,Synthetic_External,scrap_hms_cfr_turkey,487.9537002761987,490.4057289208027,492.8577575654067,USD,USD/mt,487.9537002761987,490.4057289208027,492.8577575654067,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-19,Synthetic_External,scrap_hms_cfr_turkey,498.1166888113717,500.6197877501223,503.12288668887294,USD,USD/mt,498.1166888113717,500.6197877501223,503.12288668887294,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-20,Synthetic_External,scrap_hms_cfr_turkey,487.36727161354787,489.8163533804501,492.2654351473523,USD,USD/mt,487.36727161354787,489.8163533804501,492.2654351473523,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-21,Synthetic_External,scrap_hms_cfr_turkey,491.7797325738129,494.2509875113698,496.72224244892664,USD,USD/mt,491.7797325738129,494.2509875113698,496.72224244892664,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-22,Synthetic_External,scrap_hms_cfr_turkey,511.1518952140294,513.7204977025422,516.2891001910549,USD,USD/mt,511.1518952140294,513.7204977025422,516.2891001910549,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-23,Synthetic_External,scrap_hms_cfr_turkey,509.04430101680214,511.60231257970065,514.1603241425992,USD,USD/mt,509.04430101680214,511.60231257970065,514.1603241425992,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-24,Synthetic_External,scrap_hms_cfr_turkey,500.2686268124964,502.7825395100466,505.2964522075968,USD,USD/mt,500.2686268124964,502.7825395100466,505.2964522075968,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-25,Synthetic_External,scrap_hms_cfr_turkey,493.5685193738352,496.04876318978415,498.5290070057331,USD,USD/mt,493.5685193738352,496.04876318978415,498.5290070057331,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-26,Synthetic_External,scrap_hms_cfr_turkey,482.23520770353485,484.65850020455764,487.0817927055804,USD,USD/mt,482.23520770353485,484.65850020455764,487.0817927055804,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-27,Synthetic_External,scrap_hms_cfr_turkey,474.13579677200613,476.518388715584,478.9009806591619,USD,USD/mt,474.13579677200613,476.518388715584,478.9009806591619,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-28,Synthetic_External,scrap_hms_cfr_turkey,470.4293024053099,472.7932687490552,475.1572350928005,USD,USD/mt,470.4293024053099,472.7932687490552,475.1572350928005,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-29,Synthetic_External,scrap_hms_cfr_turkey,455.7576338987462,458.04787326507153,460.3381126313969,USD,USD/mt,455.7576338987462,458.04787326507153,460.3381126313969,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-11-30,Synthetic_External,scrap_hms_cfr_turkey,456.1489108134999,458.4411163954773,460.7333219774547,USD,USD/mt,456.1489108134999,458.4411163954773,460.7333219774547,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-01,Synthetic_External,scrap_hms_cfr_turkey,465.93880148470294,468.2802024971889,470.62160350967486,USD,USD/mt,465.93880148470294,468.2802024971889,470.62160350967486,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-02,Synthetic_External,scrap_hms_cfr_turkey,456.5510442100685,458.8452705628829,461.1394969156973,USD,USD/mt,456.5510442100685,458.8452705628829,461.1394969156973,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-03,Synthetic_External,scrap_hms_cfr_turkey,472.8847576182519,475.2610629329165,477.6373682475811,USD,USD/mt,472.8847576182519,475.2610629329165,477.6373682475811,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-04,Synthetic_External,scrap_hms_cfr_turkey,478.53437829123726,480.9390736595349,483.3437690278326,USD,USD/mt,478.53437829123726,480.9390736595349,483.3437690278326,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-05,Synthetic_External,scrap_hms_cfr_turkey,489.69461971171745,492.1553966951934,494.6161736786694,USD,USD/mt,489.69461971171745,492.1553966951934,494.6161736786694,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-06,Synthetic_External,scrap_hms_cfr_turkey,482.965608109971,485.39257096479497,487.8195338196189,USD,USD/mt,482.965608109971,485.39257096479497,487.8195338196189,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-07,Synthetic_External,scrap_hms_cfr_turkey,492.2650625108402,494.73875629230173,497.21245007376325,USD,USD/mt,492.2650625108402,494.73875629230173,497.21245007376325,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-08,Synthetic_External,scrap_hms_cfr_turkey,480.9406503325496,483.3574375201503,485.77422470775105,USD,USD/mt,480.9406503325496,483.3574375201503,485.77422470775105,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-09,Synthetic_External,scrap_hms_cfr_turkey,490.62309910925336,493.0885418183451,495.55398452743685,USD,USD/mt,490.62309910925336,493.0885418183451,495.55398452743685,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-10,Synthetic_External,scrap_hms_cfr_turkey,492.69484176259743,495.1706952387914,497.64654871498533,USD,USD/mt,492.69484176259743,495.1706952387914,497.64654871498533,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-11,Synthetic_External,scrap_hms_cfr_turkey,498.8103010622159,501.31688548966423,503.82346991711256,USD,USD/mt,498.8103010622159,501.31688548966423,503.82346991711256,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-12,Synthetic_External,scrap_hms_cfr_turkey,486.6075078220786,489.05277168048104,491.49803553888347,USD,USD/mt,486.6075078220786,489.05277168048104,491.49803553888347,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-13,Synthetic_External,scrap_hms_cfr_turkey,477.37916342727,479.7780536957487,482.17694396422746,USD,USD/mt,477.37916342727,479.7780536957487,482.17694396422746,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-14,Synthetic_External,scrap_hms_cfr_turkey,483.96602962844196,486.3980197270773,488.8300098257127,USD,USD/mt,483.96602962844196,486.3980197270773,488.8300098257127,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-15,Synthetic_External,scrap_hms_cfr_turkey,474.17641467679573,476.55921073044794,478.94200678410016,USD,USD/mt,474.17641467679573,476.55921073044794,478.94200678410016,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-16,Synthetic_External,scrap_hms_cfr_turkey,479.3461934818908,481.7549683235083,484.1637431651258,USD,USD/mt,479.3461934818908,481.7549683235083,484.1637431651258,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-17,Synthetic_External,scrap_hms_cfr_turkey,465.1216808660186,467.4589757447423,469.796270623466,USD,USD/mt,465.1216808660186,467.4589757447423,469.796270623466,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-18,Synthetic_External,scrap_hms_cfr_turkey,474.3735845154915,476.75737137235325,479.141158229215,USD,USD/mt,474.3735845154915,476.75737137235325,479.141158229215,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-19,Synthetic_External,scrap_hms_cfr_turkey,461.57806610122327,463.89755387057613,466.217041639929,USD,USD/mt,461.57806610122327,463.89755387057613,466.217041639929,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-20,Synthetic_External,scrap_hms_cfr_turkey,467.69698342249785,470.04721952009834,472.3974556176988,USD,USD/mt,467.69698342249785,470.04721952009834,472.3974556176988,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-21,Synthetic_External,scrap_hms_cfr_turkey,474.59398105660335,476.9788754337722,479.36376981094105,USD,USD/mt,474.59398105660335,476.9788754337722,479.36376981094105,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-22,Synthetic_External,scrap_hms_cfr_turkey,467.4787172558249,469.8278565385175,472.1769958212101,USD,USD/mt,467.4787172558249,469.8278565385175,472.1769958212101,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-23,Synthetic_External,scrap_hms_cfr_turkey,473.9153697521368,476.29685402224806,478.6783382923593,USD,USD/mt,473.9153697521368,476.29685402224806,478.6783382923593,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-24,Synthetic_External,scrap_hms_cfr_turkey,476.9449826204098,479.34169107578873,481.73839953116766,USD,USD/mt,476.9449826204098,479.34169107578873,481.73839953116766,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-25,Synthetic_External,scrap_hms_cfr_turkey,471.50538946512813,473.8747632815358,476.2441370979435,USD,USD/mt,471.50538946512813,473.8747632815358,476.2441370979435,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-26,Synthetic_External,scrap_hms_cfr_turkey,461.08887381815254,463.4059033348267,465.72293285150084,USD,USD/mt,461.08887381815254,463.4059033348267,465.72293285150084,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-27,Synthetic_External,scrap_hms_cfr_turkey,440.56271193554454,442.776594910095,444.9904778846455,USD,USD/mt,440.56271193554454,442.776594910095,444.9904778846455,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-28,Synthetic_External,scrap_hms_cfr_turkey,444.5394623807176,446.77332902584686,449.0071956709761,USD,USD/mt,444.5394623807176,446.77332902584686,449.0071956709761,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-29,Synthetic_External,scrap_hms_cfr_turkey,428.22943789707824,430.38134462017916,432.5332513432801,USD,USD/mt,428.22943789707824,430.38134462017916,432.5332513432801,Steel Scrap HMS 1&2 (80:20) CFR Turkey
2024-12-30,Synthetic_External,scrap_hms_cfr_turkey,429.51167733000904,431.6700274673458,433.82837760468254,USD,USD/mt,429.51167733000904,431.6700274673458,433.82837760468254,Steel Scrap HMS 1&2 (80:20) CFR Turkey
